timestamp,syscall,args,result,latency
1765134237.2322197,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,0.000125
1765134237.2326617,lseek,"3, 0, SEEK_CUR",0,0.000252
1765134237.2329845,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,0.000118
1765134237.2333074,lseek,"3, 0, SEEK_CUR",0,0.000125
1765134237.2337146,write,"3, ""Logging some data to the disk...""..., 330",330,0.000216
1765134237.2341754,close,3,0,0.000248
1765134237.2346811,openat,"AT_FDCWD, ""test_data.txt"", O_RDONLY|O_CLOEXEC",3,0.000289
1765134237.235049,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,0.000153
1765134237.2355015,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,0.000164
1765134237.23578,lseek,"3, 0, SEEK_CUR",0,0.000116
1765134237.236198,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,8.9e-05
1765134237.236712,lseek,"3, 0, SEEK_CUR",0,0.000187
1765134237.2369943,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,0.000104
1765134237.237484,read,"3, ""Logging some data to the disk...""..., 331",330,0.000124
1765134237.2377625,read,"3, """", 1",0,0.000108
1765134237.2381105,close,3,0,0.000128
1765134237.2391336,unlink,"""test_data.txt""",0,0.000232
1765134237.645223,pselect6,"0, NULL, NULL, NULL, {tv_sec=0, tv_nsec=378565000}",0,0.404976
1765134237.6468868,openat,"AT_FDCWD, ""test_data.txt"", O_WRONLY|O_CREAT|O_TRUN",3,0.000716
1765134237.6482584,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=0, ...}, AT_",0,0.000317
1765134237.6488786,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,0.000234
1765134237.6494427,lseek,"3, 0, SEEK_CUR",0,0.000194
1765134237.649911,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,0.000148
1765134237.6502872,lseek,"3, 0, SEEK_CUR",0,0.000148
1765134237.6507866,write,"3, ""Logging some data to the disk...""..., 330",330,0.000276
1765134237.6515477,close,3,0,0.000509
1765134237.651906,openat,"AT_FDCWD, ""test_data.txt"", O_RDONLY|O_CLOEXEC",3,0.000136
1765134237.652222,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,0.000118
1765134237.652636,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,0.000165
1765134237.6532617,lseek,"3, 0, SEEK_CUR",0,0.000352
1765134237.6536644,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,0.000191
1765134237.653992,lseek,"3, 0, SEEK_CUR",0,0.00012
1765134237.654601,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,0.000373
1765134237.654916,read,"3, ""Logging some data to the disk...""..., 331",330,0.000124
1765134237.6551979,read,"3, """", 1",0,0.000116
1765134237.6556554,close,3,0,0.000125
1765134237.6562796,unlink,"""test_data.txt""",0,0.00044
1765134237.6568956,openat,"AT_FDCWD, ""test_data.txt"", O_WRONLY|O_CREAT|O_TRUN",3,0.000303
1765134237.6571908,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=0, ...}, AT_",0,0.000116
1765134237.658041,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,0.000265
1765134237.6584532,lseek,"3, 0, SEEK_CUR",0,0.000119
1765134237.658738,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,0.000112
1765134237.6590106,lseek,"3, 0, SEEK_CUR",0,0.000102
1765134237.6595242,write,"3, ""Logging some data to the disk...""..., 330",330,0.000333
1765134237.6600728,close,3,0,0.000364
1765134237.6604965,openat,"AT_FDCWD, ""test_data.txt"", O_RDONLY|O_CLOEXEC",3,0.000108
1765134237.660876,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,0.000111
1765134237.6611807,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,0.000101
1765134237.6617987,lseek,"3, 0, SEEK_CUR",0,0.000276
1765134237.6621408,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,0.000128
1765134237.6624415,lseek,"3, 0, SEEK_CUR",0,0.000109
1765134237.6628678,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,0.000115
1765134237.6635492,read,"3, ""Logging some data to the disk...""..., 331",330,0.000506
1765134237.6639018,read,"3, """", 1",0,0.000114
1765134237.6642003,close,3,0,0.000105
1765134237.6647027,unlink,"""test_data.txt""",0,0.000293
1765134237.6655846,openat,"AT_FDCWD, ""test_data.txt"", O_WRONLY|O_CREAT|O_TRUN",3,0.000605
1765134237.665991,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=0, ...}, AT_",0,0.000166
1765134237.6665256,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,0.000121
1765134237.666998,lseek,"3, 0, SEEK_CUR",0,0.000182
1765134237.6674585,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,0.000124
1765134237.6679208,lseek,"3, 0, SEEK_CUR",0,0.000141
1765134237.6686106,write,"3, ""Logging some data to the disk...""..., 330",330,0.000182
1765134237.6699986,close,3,0,0.000685
1765134237.6701636,openat,"AT_FDCWD, ""test_data.txt"", O_RDONLY|O_CLOEXEC",3,0.000215
1765134237.670617,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,0.000166
1765134237.67184,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,0.000766
1765134237.6721003,lseek,"3, 0, SEEK_CUR",0,0.000317
1765134237.6725855,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,0.000196
1765134237.6735835,lseek,"3, 0, SEEK_CUR",0,0.00067
1765134237.674354,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,0.000228
1765134237.6748326,read,"3, ""Logging some data to the disk...""..., 331",330,0.000281
1765134237.6755648,read,"3, """", 1",0,0.000124
1765134237.6760862,close,3,0,0.000255
1765134237.676558,unlink,"""test_data.txt""",0,0.000296
1765134237.6774487,openat,"AT_FDCWD, ""test_data.txt"", O_WRONLY|O_CREAT|O_TRUN",3,0.000201
1765134237.6774614,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=0, ...}, AT_",0,0.000173
1765134237.67788,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,0.000149
1765134237.6785183,lseek,"3, 0, SEEK_CUR",0,0.000212
1765134237.6786885,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,0.000138
1765134237.679009,lseek,"3, 0, SEEK_CUR",0,0.000151
1765134237.6796627,write,"3, ""Logging some data to the disk...""..., 330",330,0.00047
1765134237.6800485,close,3,0,0.000189
1765134237.680587,openat,"AT_FDCWD, ""test_data.txt"", O_RDONLY|O_CLOEXEC",3,0.000109
1765134237.681018,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,0.000205
1765134237.6813295,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,0.000142
1765134237.6817806,lseek,"3, 0, SEEK_CUR",0,0.000143
1765134237.682145,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,0.000167
1765134237.683913,lseek,"3, 0, SEEK_CUR",0,0.000268
1765134237.6844957,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,0.000234
1765134237.684948,read,"3, ""Logging some data to the disk...""..., 331",330,0.000158
1765134237.685825,read,"3, """", 1",0,0.000156
1765134237.6861124,close,3,0,0.000329
1765134237.686829,unlink,"""test_data.txt""",0,0.000289
1765134237.6872644,openat,"AT_FDCWD, ""test_data.txt"", O_WRONLY|O_CREAT|O_TRUN",3,0.00027
1765134237.6881044,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=0, ...}, AT_",0,0.000266
1765134237.6887736,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,0.000172
1765134237.6891477,lseek,"3, 0, SEEK_CUR",0,0.000183
1765134237.689801,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,0.000205
1765134237.6901832,lseek,"3, 0, SEEK_CUR",0,0.000156
1765134237.690764,write,"3, ""Logging some data to the disk...""..., 330",330,0.000198
1765134237.691121,close,3,0,0.000234
1765134237.6924548,openat,"AT_FDCWD, ""test_data.txt"", O_RDONLY|O_CLOEXEC",3,0.000195
1765134237.692468,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,8.9e-05
1765134237.6924748,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,0.000105
1765134237.6926827,lseek,"3, 0, SEEK_CUR",0,0.000475
1765134237.6932065,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,0.000259
1765134237.6945946,lseek,"3, 0, SEEK_CUR",0,0.000433
1765134237.69501,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,0.000446
1765134237.6956408,read,"3, ""Logging some data to the disk...""..., 331",330,0.000252
1765134237.6958537,read,"3, """", 1",0,0.000145
1765134237.6963446,close,3,0,0.000137
1765134237.6966696,unlink,"""test_data.txt""",0,0.000201
1765134237.6972055,openat,"AT_FDCWD, ""test_data.txt"", O_WRONLY|O_CREAT|O_TRUN",3,0.000216
1765134237.697845,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=0, ...}, AT_",0,0.000307
1765134237.6982727,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,0.000144
1765134237.6988287,lseek,"3, 0, SEEK_CUR",0,0.000341
1765134237.6995342,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,0.00021
1765134237.7000597,lseek,"3, 0, SEEK_CUR",0,0.000197
1765134237.700439,write,"3, ""Logging some data to the disk...""..., 330",330,0.000152
1765134237.7008233,close,3,0,0.000166
1765134237.7012055,openat,"AT_FDCWD, ""test_data.txt"", O_RDONLY|O_CLOEXEC",3,0.000156
1765134237.7016785,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,0.000135
1765134237.7019842,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,0.000147
1765134237.7022235,lseek,"3, 0, SEEK_CUR",0,0.000107
1765134237.7032,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,0.000149
1765134237.7036433,lseek,"3, 0, SEEK_CUR",0,0.000281
1765134237.7043607,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,0.000232
1765134237.7046328,read,"3, ""Logging some data to the disk...""..., 331",330,0.000196
1765134237.7050388,read,"3, """", 1",0,0.000151
1765134237.7058895,close,3,0,0.000206
1765134237.7067492,unlink,"""test_data.txt""",0,0.00053
1765134237.7073681,openat,"AT_FDCWD, ""test_data.txt"", O_WRONLY|O_CREAT|O_TRUN",3,0.000346
1765134237.7079306,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=0, ...}, AT_",0,0.000161
1765134237.708469,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,0.000319
1765134237.7087588,lseek,"3, 0, SEEK_CUR",0,0.000118
1765134237.709204,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,0.000227
1765134237.710003,lseek,"3, 0, SEEK_CUR",0,0.000349
1765134237.7105541,write,"3, ""Logging some data to the disk...""..., 330",330,0.000378
1765134237.7113364,close,3,0,0.0003
1765134237.711685,openat,"AT_FDCWD, ""test_data.txt"", O_RDONLY|O_CLOEXEC",3,0.000282
1765134237.7121804,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,0.000227
1765134237.7124958,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,0.00025
1765134237.7128875,lseek,"3, 0, SEEK_CUR",0,0.000128
1765134237.7131956,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,0.000118
1765134237.7141054,lseek,"3, 0, SEEK_CUR",0,0.000723
1765134237.7165837,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,0.001244
1765134237.717013,read,"3, ""Logging some data to the disk...""..., 331",330,0.000249
1765134237.7186625,read,"3, """", 1",0,0.001422
1765134237.719125,close,3,0,0.000153
1765134237.7198577,unlink,"""test_data.txt""",0,0.000439
1765134237.720319,openat,"AT_FDCWD, ""test_data.txt"", O_WRONLY|O_CREAT|O_TRUN",3,0.000226
1765134237.720935,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=0, ...}, AT_",0,0.000241
1765134237.721194,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,9e-05
1765134237.722559,lseek,"3, 0, SEEK_CUR",0,6e-06
1765134237.722609,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,3.3e-05
1765134237.7226229,lseek,"3, 0, SEEK_CUR",0,1.4e-05
1765134237.7227213,write,"3, ""Logging some data to the disk...""..., 330",330,6.3e-05
1765134237.722778,close,3,0,9e-06
1765134237.722817,openat,"AT_FDCWD, ""test_data.txt"", O_RDONLY|O_CLOEXEC",3,9e-06
1765134237.7228436,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,6e-06
1765134237.7229419,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,5e-06
1765134237.7229743,lseek,"3, 0, SEEK_CUR",0,3e-06
1765134237.723003,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,1.1e-05
1765134237.7230177,lseek,"3, 0, SEEK_CUR",0,5e-06
1765134237.723049,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,4e-06
1765134237.7230718,read,"3, ""Logging some data to the disk...""..., 331",330,8e-06
1765134237.7230892,read,"3, """", 1",0,5e-06
1765134237.7231138,close,3,0,5e-06
1765134237.7232006,unlink,"""test_data.txt""",0,6.7e-05
1765134237.723914,openat,"AT_FDCWD, ""test_data.txt"", O_WRONLY|O_CREAT|O_TRUN",3,0.000311
1765134237.7240067,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=0, ...}, AT_",0,8e-06
1765134237.7240367,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,5e-06
1765134237.724059,lseek,"3, 0, SEEK_CUR",0,3e-06
1765134237.7240798,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,3e-06
1765134237.7241051,lseek,"3, 0, SEEK_CUR",0,3e-06
1765134237.7241797,write,"3, ""Logging some data to the disk...""..., 330",330,5e-05
1765134237.7242117,close,3,0,6e-06
1765134237.7242405,openat,"AT_FDCWD, ""test_data.txt"", O_RDONLY|O_CLOEXEC",3,8e-06
1765134237.7244253,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,4e-06
1765134237.7245421,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,1e-05
1765134237.724624,lseek,"3, 0, SEEK_CUR",0,8e-06
1765134237.7246494,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,5e-06
1765134237.7246797,lseek,"3, 0, SEEK_CUR",0,5e-06
1765134237.7248044,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,0.000103
1765134237.724836,read,"3, ""Logging some data to the disk...""..., 331",330,9e-06
1765134237.724857,read,"3, """", 1",0,3e-06
1765134237.7248833,close,3,0,7e-06
1765134237.7249796,unlink,"""test_data.txt""",0,7.6e-05
1765134237.7251213,openat,"AT_FDCWD, ""test_data.txt"", O_WRONLY|O_CREAT|O_TRUN",3,4.6e-05
1765134237.7251523,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=0, ...}, AT_",0,6e-06
1765134237.7253048,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,6e-06
1765134237.725333,lseek,"3, 0, SEEK_CUR",0,3e-06
1765134237.7255478,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,5e-06
1765134237.7255926,lseek,"3, 0, SEEK_CUR",0,3e-06
1765134237.725642,write,"3, ""Logging some data to the disk...""..., 330",330,1.6e-05
1765134237.7256477,close,3,0,4e-06
1765134237.725667,openat,"AT_FDCWD, ""test_data.txt"", O_RDONLY|O_CLOEXEC",3,6e-06
1765134237.7257876,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,7e-06
1765134237.725812,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,3e-06
1765134237.725834,lseek,"3, 0, SEEK_CUR",0,8e-06
1765134237.7258515,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,4e-06
1765134237.7258732,lseek,"3, 0, SEEK_CUR",0,3e-06
1765134237.7258892,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,3e-06
1765134237.7259068,read,"3, ""Logging some data to the disk...""..., 331",330,5e-06
1765134237.7259288,read,"3, """", 1",0,4e-06
1765134237.7259426,close,3,0,5e-06
1765134237.7260296,unlink,"""test_data.txt""",0,6.5e-05
1765134238.228574,pselect6,"0, NULL, NULL, NULL, {tv_sec=0, tv_nsec=499012000}",0,0.50227
1765134238.6777446,pselect6,"0, NULL, NULL, NULL, {tv_sec=0, tv_nsec=423825000}",0,0.448575
1765134238.6830118,openat,"AT_FDCWD, ""test_data.txt"", O_WRONLY|O_CREAT|O_TRUN",3,0.000583
1765134238.6839485,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=0, ...}, AT_",0,0.000632
1765134238.6845963,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,0.00029
1765134238.6850696,lseek,"3, 0, SEEK_CUR",0,0.000175
1765134238.6854196,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,0.000169
1765134238.6862435,lseek,"3, 0, SEEK_CUR",0,0.000284
1765134238.6867697,write,"3, ""Logging some data to the disk...""..., 330",330,0.000315
1765134238.6875405,close,3,0,0.000291
1765134238.6881647,openat,"AT_FDCWD, ""test_data.txt"", O_RDONLY|O_CLOEXEC",3,0.000237
1765134238.6888678,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,0.00048
1765134238.6893451,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,0.00022
1765134238.6907675,lseek,"3, 0, SEEK_CUR",0,0.00096
1765134238.6910975,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,0.000157
1765134238.6916516,lseek,"3, 0, SEEK_CUR",0,0.000366
1765134238.6921015,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,0.000244
1765134238.692592,read,"3, ""Logging some data to the disk...""..., 331",330,0.00024
1765134238.6932414,read,"3, """", 1",0,0.00036
1765134238.693709,close,3,0,0.000221
1765134238.694688,unlink,"""test_data.txt""",0,0.00073
1765134238.7960303,pselect6,"0, NULL, NULL, NULL, {tv_sec=0, tv_nsec=100298000}",0,0.100841
1765134239.2243025,pselect6,"0, NULL, NULL, NULL, {tv_sec=0, tv_nsec=426753000}",0,0.427606
1765134239.584974,pselect6,"0, NULL, NULL, NULL, {tv_sec=0, tv_nsec=354727000}",0,0.359225
1765134239.9267006,pselect6,"0, NULL, NULL, NULL, {tv_sec=0, tv_nsec=333828000}",0,0.335369
1765134240.8527696,pselect6,"0, NULL, NULL, NULL, {tv_sec=0, tv_nsec=318203000}",0,0.926216
1765134240.8535566,openat,"AT_FDCWD, ""test_data.txt"", O_WRONLY|O_CREAT|O_TRUN",3,9.2e-05
1765134240.85358,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=0, ...}, AT_",0,4e-06
1765134240.8535912,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,4e-06
1765134240.8536003,lseek,"3, 0, SEEK_CUR",0,3e-06
1765134240.8536093,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,3e-06
1765134240.8536165,lseek,"3, 0, SEEK_CUR",0,3e-06
1765134240.8538907,write,"3, ""Logging some data to the disk...""..., 330",330,0.000353
1765134240.853902,close,3,0,3.6e-05
1765134240.8539078,openat,"AT_FDCWD, ""test_data.txt"", O_RDONLY|O_CLOEXEC",3,8e-05
1765134240.8539124,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,9e-06
1765134240.8539197,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,3e-06
1765134240.8539238,lseek,"3, 0, SEEK_CUR",0,3e-06
1765134240.853929,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,3e-06
1765134240.854002,lseek,"3, 0, SEEK_CUR",0,5e-06
1765134240.8540103,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,3e-06
1765134240.8540182,read,"3, ""Logging some data to the disk...""..., 331",330,7e-06
1765134240.854024,read,"3, """", 1",0,3e-06
1765134240.8540297,close,3,0,4e-06
1765134240.8543613,unlink,"""test_data.txt""",0,0.000184
1765134241.1632779,pselect6,"0, NULL, NULL, NULL, {tv_sec=0, tv_nsec=236515000}",0,0.304537
1765134241.16691,openat,"AT_FDCWD, ""test_data.txt"", O_WRONLY|O_CREAT|O_TRUN",3,0.0001
1765134241.1669297,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=0, ...}, AT_",0,4e-06
1765134241.1669378,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,4e-06
1765134241.1669424,lseek,"3, 0, SEEK_CUR",0,4e-06
1765134241.1670015,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,3e-06
1765134241.167015,lseek,"3, 0, SEEK_CUR",0,3e-06
1765134241.167021,write,"3, ""Logging some data to the disk...""..., 330",330,5.8e-05
1765134241.1670284,close,3,0,7e-06
1765134241.1670353,openat,"AT_FDCWD, ""test_data.txt"", O_RDONLY|O_CLOEXEC",3,7e-06
1765134241.1670449,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,4e-06
1765134241.1670516,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,5e-06
1765134241.1670594,lseek,"3, 0, SEEK_CUR",0,4e-06
1765134241.1671746,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,4e-06
1765134241.167186,lseek,"3, 0, SEEK_CUR",0,3e-06
1765134241.1671937,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,3e-06
1765134241.1672006,read,"3, ""Logging some data to the disk...""..., 331",330,5e-06
1765134241.1672063,read,"3, """", 1",0,4e-06
1765134241.167214,close,3,0,4e-06
1765134241.1673386,unlink,"""test_data.txt""",0,8.9e-05
1765134241.1673498,openat,"AT_FDCWD, ""test_data.txt"", O_WRONLY|O_CREAT|O_TRUN",3,1.4e-05
1765134241.1673555,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=0, ...}, AT_",0,3e-06
1765134241.1673625,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,3e-06
1765134241.167367,lseek,"3, 0, SEEK_CUR",0,3e-06
1765134241.1673725,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,3e-06
1765134241.1673775,lseek,"3, 0, SEEK_CUR",0,3e-06
1765134241.167618,write,"3, ""Logging some data to the disk...""..., 330",330,0.000147
1765134241.1676278,close,3,0,9e-06
1765134241.1676352,openat,"AT_FDCWD, ""test_data.txt"", O_RDONLY|O_CLOEXEC",3,6e-06
1765134241.1676414,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,3e-06
1765134241.1677184,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,5e-06
1765134241.1677275,lseek,"3, 0, SEEK_CUR",0,5e-06
1765134241.1677327,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,3e-06
1765134241.167739,lseek,"3, 0, SEEK_CUR",0,3e-06
1765134241.167744,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,3e-06
1765134241.1678174,read,"3, ""Logging some data to the disk...""..., 331",330,7e-06
1765134241.1678255,read,"3, """", 1",0,3e-06
1765134241.1678312,close,3,0,4e-06
1765134241.1679103,unlink,"""test_data.txt""",0,4.6e-05
1765134241.5017443,pselect6,"0, NULL, NULL, NULL, {tv_sec=0, tv_nsec=310522000}",0,0.332995
1765134241.5101275,openat,"AT_FDCWD, ""test_data.txt"", O_WRONLY|O_CREAT|O_TRUN",3,9.6e-05
1765134241.5101504,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=0, ...}, AT_",0,4e-06
1765134241.510157,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,4e-06
1765134241.5101619,lseek,"3, 0, SEEK_CUR",0,4e-06
1765134241.5101707,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,3e-06
1765134241.510175,lseek,"3, 0, SEEK_CUR",0,3e-06
1765134241.510549,write,"3, ""Logging some data to the disk...""..., 330",330,5.9e-05
1765134241.5105689,close,3,0,2.6e-05
1765134241.510578,openat,"AT_FDCWD, ""test_data.txt"", O_RDONLY|O_CLOEXEC",3,8e-06
1765134241.510587,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,1.2e-05
1765134241.5106032,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,5e-06
1765134241.510613,lseek,"3, 0, SEEK_CUR",0,5e-06
1765134241.5106223,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,5e-06
1765134241.5106332,lseek,"3, 0, SEEK_CUR",0,5e-06
1765134241.5106409,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,6e-06
1765134241.5106528,read,"3, ""Logging some data to the disk...""..., 331",330,1e-05
1765134241.510665,read,"3, """", 1",0,6e-06
1765134241.510752,close,3,0,6e-06
1765134241.5108414,unlink,"""test_data.txt""",0,5.6e-05
1765134241.5108495,openat,"AT_FDCWD, ""test_data.txt"", O_WRONLY|O_CREAT|O_TRUN",3,1.6e-05
1765134241.510856,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=0, ...}, AT_",0,3e-06
1765134241.510862,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,3e-06
1765134241.5108676,lseek,"3, 0, SEEK_CUR",0,3e-06
1765134241.5109916,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,4e-06
1765134241.511,lseek,"3, 0, SEEK_CUR",0,3e-06
1765134241.511004,write,"3, ""Logging some data to the disk...""..., 330",330,1.3e-05
1765134241.5110078,close,3,0,4e-06
1765134241.511011,openat,"AT_FDCWD, ""test_data.txt"", O_RDONLY|O_CLOEXEC",3,5e-06
1765134241.5110145,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,3e-06
1765134241.5110211,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,3e-06
1765134241.5110245,lseek,"3, 0, SEEK_CUR",0,3e-06
1765134241.5110283,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,3e-06
1765134241.5110314,lseek,"3, 0, SEEK_CUR",0,3e-06
1765134241.5110357,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,3e-06
1765134241.5110404,read,"3, ""Logging some data to the disk...""..., 331",330,4e-06
1765134241.5111184,read,"3, """", 1",0,3e-06
1765134241.5111406,close,3,0,3e-06
1765134241.511145,unlink,"""test_data.txt""",0,1.5e-05
1765134241.975682,pselect6,"0, NULL, NULL, NULL, {tv_sec=0, tv_nsec=415373000}",0,0.464188
1765134242.580276,pselect6,"0, NULL, NULL, NULL, {tv_sec=0, tv_nsec=400106000}",0,0.598974
1765134242.5812829,openat,"AT_FDCWD, ""test_data.txt"", O_WRONLY|O_CREAT|O_TRUN",3,0.000257
1765134242.581335,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=0, ...}, AT_",0,1.5e-05
1765134242.5813563,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,1.3e-05
1765134242.5813844,lseek,"3, 0, SEEK_CUR",0,1.2e-05
1765134242.5813956,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,0.000409
1765134242.5820782,lseek,"3, 0, SEEK_CUR",0,1.1e-05
